                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                0.96507,                0.58636,                 1.6355,                 0.7553,                0.67997,                0.73778,                0.55789,                0.99317,                 0.5537,                 1.8618,              0.0031938,              0.0031938,              0.0031938
                    112,                0.96373,                 0.5858,                 1.6364,                0.75376,                0.68117,                0.73775,                0.55797,                0.99275,                0.55335,                 1.8596,              0.0031319,              0.0031319,              0.0031319
                    113,                0.96404,                0.58492,                 1.6385,                0.75477,                0.68002,                0.73784,                0.55824,                0.99219,                 0.5531,                 1.8574,                0.00307,                0.00307,                0.00307
                    114,                0.96046,                0.58283,                 1.6365,                0.75644,                0.67909,                0.73777,                0.55827,                0.99188,                0.55282,                 1.8551,              0.0030081,              0.0030081,              0.0030081
                    115,                0.96217,                0.58278,                 1.6368,                0.75826,                0.67868,                0.73772,                0.55825,                 0.9913,                 0.5524,                 1.8531,              0.0029462,              0.0029462,              0.0029462
                    116,                0.95991,                0.58172,                 1.6329,                0.75758,                0.67852,                0.73763,                0.55829,                 0.9905,                  0.552,                 1.8511,              0.0028844,              0.0028844,              0.0028844
                    117,                0.95926,                0.58087,                 1.6307,                0.75786,                0.67775,                0.73751,                0.55828,                 0.9899,                0.55157,                 1.8493,              0.0028225,              0.0028225,              0.0028225
                    118,                0.95241,                0.57647,                 1.6272,                0.75745,                0.67797,                0.73757,                 0.5584,                0.98925,                 0.5512,                 1.8472,              0.0027606,              0.0027606,              0.0027606
                    119,                0.95773,                0.58118,                 1.6303,                 0.7573,                0.67888,                0.73769,                0.55857,                0.98868,                0.55075,                 1.8452,              0.0026987,              0.0026987,              0.0026987
                    120,                0.95359,                0.57686,                 1.6312,                0.75753,                0.67867,                0.73783,                0.55876,                0.98818,                0.55049,                 1.8431,              0.0026369,              0.0026369,              0.0026369
                    121,                0.95426,                0.57829,                 1.6263,                0.75608,                0.67935,                0.73805,                0.55922,                0.98725,                0.55013,                 1.8412,               0.002575,               0.002575,               0.002575
                    122,                0.95238,                0.57652,                 1.6252,                0.75684,                0.67895,                0.73803,                0.55941,                0.98655,                0.54979,                 1.8396,              0.0025131,              0.0025131,              0.0025131
                    123,                0.95156,                0.57758,                 1.6322,                0.75616,                0.67977,                0.73809,                 0.5595,                0.98593,                0.54938,                 1.8379,              0.0024513,              0.0024513,              0.0024513
