                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     67,                 1.0785,                0.74583,                 1.6679,                 0.7426,                0.62289,                0.71254,                 0.5416,                 1.0245,                0.64487,                 1.7997,              0.0059163,              0.0059163,              0.0059163
                     68,                 1.0791,                0.74577,                 1.6676,                0.73711,                0.61965,                0.70991,                0.54118,                  1.032,                0.64877,                 1.8055,              0.0058544,              0.0058544,              0.0058544
                     69,                 1.0745,                0.74025,                 1.6632,                0.73227,                0.61411,                0.70427,                0.53591,                 1.0305,                0.64887,                 1.8034,              0.0057925,              0.0057925,              0.0057925
                     70,                 1.0764,                0.74385,                 1.6623,                0.73501,                0.61761,                0.70723,                0.53669,                 1.0378,                0.65537,                 1.8051,              0.0057306,              0.0057306,              0.0057306
                     71,                 1.0698,                0.73995,                 1.6574,                0.74167,                0.62918,                0.71629,                0.54658,                 1.0276,                0.64156,                 1.7981,              0.0056688,              0.0056688,              0.0056688
                     72,                 1.0689,                0.73748,                 1.6573,                0.74661,                0.62388,                0.71573,                0.54479,                  1.035,                0.64979,                 1.7998,              0.0056069,              0.0056069,              0.0056069
                     73,                 1.0706,                0.73943,                 1.6578,                0.74211,                0.61729,                0.70965,                 0.5412,                 1.0301,                0.64457,                 1.7988,               0.005545,               0.005545,               0.005545
                     74,                 1.0616,                 0.7184,                 1.6705,                0.73199,                 0.6294,                0.71361,                0.54315,                 1.0312,                0.63453,                 1.7915,              0.0054831,              0.0054831,              0.0054831
                     75,                 1.0385,                0.70142,                 1.6504,                0.74622,                0.61614,                0.70991,                0.54253,                 1.0312,                0.63688,                 1.7879,              0.0054212,              0.0054212,              0.0054212
                     76,                 1.0567,                0.71243,                 1.6673,                 0.7512,                0.61552,                0.71171,                0.54223,                 1.0343,                0.63569,                 1.7906,              0.0053594,              0.0053594,              0.0053594
                     77,                 1.0357,                0.69818,                 1.6485,                0.75903,                0.60864,                0.70923,                0.54231,                  1.029,                0.63534,                 1.7862,              0.0052975,              0.0052975,              0.0052975
                     78,                 1.0287,                0.69122,                 1.6474,                0.75375,                0.61639,                0.71264,                0.54419,                 1.0246,                0.63041,                 1.7847,              0.0052356,              0.0052356,              0.0052356
                     79,                 1.0234,                0.68927,                  1.641,                0.75742,                0.61092,                0.71119,                0.54254,                 1.0261,                 0.6336,                  1.784,              0.0051737,              0.0051737,              0.0051737
                     80,                 1.0162,                0.68318,                 1.6374,                0.75933,                0.61163,                0.71141,                0.54412,                 1.0288,                0.63538,                 1.7863,              0.0051119,              0.0051119,              0.0051119
                     81,                 1.0107,                  0.678,                 1.6362,                0.76235,                0.62566,                0.72216,                0.55292,                 1.0259,                0.63106,                 1.7824,                0.00505,                0.00505,                0.00505
                     82,                 1.0034,                0.67202,                 1.6279,                0.75278,                0.61075,                0.71021,                0.54356,                 1.0308,                0.63955,                 1.7867,              0.0049881,              0.0049881,              0.0049881
                     83,                 1.0018,                0.66964,                 1.6261,                0.75923,                0.61412,                0.71392,                0.54677,                 1.0244,                 0.6324,                 1.7808,              0.0049263,              0.0049263,              0.0049263
                     84,                0.99665,                0.66441,                  1.618,                0.76189,                0.61524,                0.71537,                0.54831,                 1.0182,                0.63055,                 1.7779,              0.0048644,              0.0048644,              0.0048644
                     85,                 0.9877,                0.66151,                 1.6124,                0.75383,                0.61237,                0.71061,                0.54507,                 1.0194,                0.63333,                 1.7789,              0.0048025,              0.0048025,              0.0048025
                     86,                 0.9805,                0.65893,                  1.608,                0.75426,                 0.6098,                0.71057,                 0.5461,                 1.0209,                0.63534,                 1.7782,              0.0047406,              0.0047406,              0.0047406
                     87,                0.97574,                0.65821,                 1.6054,                0.75134,                 0.6068,                0.70595,                0.54236,                 1.0144,                0.63071,                 1.7744,              0.0046788,              0.0046788,              0.0046788
                     88,                0.97326,                0.65778,                 1.5983,                0.75769,                0.61462,                0.71479,                0.55235,                 1.0126,                 0.6276,                 1.7728,              0.0046169,              0.0046169,              0.0046169
                     89,                0.97001,                0.65367,                 1.5926,                0.75652,                0.60836,                0.70935,                0.54641,                 1.0118,                 0.6281,                 1.7716,               0.004555,               0.004555,               0.004555
                     90,                0.96587,                 0.6496,                 1.5931,                0.75366,                 0.6183,                0.71465,                0.55176,                 1.0061,                 0.6228,                 1.7682,              0.0044931,              0.0044931,              0.0044931
