                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    118,                0.82286,                0.52365,                 1.5073,                0.77972,                0.74264,                0.77617,                 0.6052,                0.76964,                0.45987,                 1.5756,              0.0042085,              0.0042085,              0.0042085
                    119,                0.81869,                0.51852,                 1.5073,                0.77839,                0.74431,                0.77594,                0.60533,                0.76903,                0.45973,                 1.5748,               0.004159,               0.004159,               0.004159
                    120,                0.82117,                0.52086,                 1.5107,                0.77762,                0.74426,                 0.7765,                0.60582,                0.76857,                0.45947,                 1.5744,              0.0041095,              0.0041095,              0.0041095
                    121,                0.81944,                0.51735,                 1.5108,                0.77758,                0.74587,                0.77671,                0.60594,                 0.7681,                0.45919,                  1.574,                0.00406,                0.00406,                0.00406
                    122,                0.81822,                0.51747,                 1.5091,                0.77773,                0.74658,                0.77692,                0.60662,                0.76759,                0.45873,                 1.5736,              0.0040105,              0.0040105,              0.0040105
                    123,                0.81706,                0.51569,                 1.5063,                0.77835,                0.74572,                0.77682,                0.60686,                0.76716,                 0.4585,                 1.5729,               0.003961,               0.003961,               0.003961
                    124,                0.81699,                0.51452,                 1.5055,                0.78231,                0.74054,                  0.777,                0.60663,                0.76707,                0.45832,                 1.5729,              0.0039115,              0.0039115,              0.0039115
                    125,                0.81402,                0.51307,                 1.5064,                0.78281,                0.73954,                0.77677,                0.60665,                0.76693,                0.45803,                 1.5729,               0.003862,               0.003862,               0.003862
                    126,                0.81592,                0.51462,                 1.5006,                0.78364,                 0.7387,                0.77691,                0.60689,                0.76644,                0.45765,                 1.5723,              0.0038125,              0.0038125,              0.0038125
                    127,                0.81319,                0.51166,                 1.5013,                0.78292,                0.73934,                 0.7774,                0.60731,                0.76619,                0.45734,                 1.5721,               0.003763,               0.003763,               0.003763
                    128,                0.79667,                0.49688,                 1.4847,                0.78629,                0.73705,                0.77728,                0.60726,                0.76601,                0.45698,                 1.5723,              0.0037135,              0.0037135,              0.0037135
                    129,                0.80371,                0.50209,                 1.4956,                0.78624,                0.73684,                0.77722,                0.60739,                0.76573,                0.45667,                 1.5723,               0.003664,               0.003664,               0.003664
                    130,                0.80672,                0.50346,                 1.4936,                0.78582,                0.73742,                0.77717,                0.60743,                0.76564,                 0.4565,                 1.5726,              0.0036145,              0.0036145,              0.0036145
                    131,                 0.8089,                0.50951,                 1.4957,                0.78736,                0.73745,                0.77717,                0.60738,                0.76531,                0.45622,                 1.5724,               0.003565,               0.003565,               0.003565
                    132,                0.80842,                0.50689,                  1.498,                0.78829,                0.73604,                0.77696,                 0.6073,                 0.7651,                0.45603,                 1.5724,              0.0035155,              0.0035155,              0.0035155
                    133,                 0.8092,                0.50804,                 1.4964,                0.78764,                0.73684,                0.77707,                0.60731,                0.76488,                0.45574,                 1.5724,               0.003466,               0.003466,               0.003466
                    134,                0.81098,                0.51031,                 1.4977,                0.79027,                0.73642,                0.77696,                0.60771,                0.76455,                0.45547,                 1.5723,              0.0034165,              0.0034165,              0.0034165
                    135,                0.80913,                0.50807,                 1.4992,                0.78963,                0.73586,                0.77691,                0.60765,                0.76431,                0.45507,                 1.5725,               0.003367,               0.003367,               0.003367
                    136,                0.80983,                0.50779,                 1.4996,                0.79083,                0.73503,                0.77709,                0.60785,                0.76401,                0.45451,                 1.5724,              0.0033175,              0.0033175,              0.0033175
                    137,                0.81076,                0.50834,                 1.4968,                0.79494,                 0.7319,                0.77693,                0.60788,                 0.7638,                0.45407,                 1.5725,               0.003268,               0.003268,               0.003268
                    138,                 0.8071,                0.50795,                 1.4941,                 0.7923,                0.73412,                0.77723,                0.60802,                0.76356,                0.45376,                 1.5727,              0.0032185,              0.0032185,              0.0032185
                    139,                0.80525,                0.50607,                 1.4978,                0.79409,                0.73385,                0.77706,                0.60816,                0.76339,                0.45348,                 1.5729,               0.003169,               0.003169,               0.003169
                    140,                0.80408,                0.50566,                 1.4936,                0.79553,                0.73245,                0.77711,                0.60847,                 0.7632,                0.45331,                  1.573,              0.0031195,              0.0031195,              0.0031195
                    141,                0.80637,                0.50529,                 1.4935,                0.79804,                0.73013,                0.77741,                 0.6086,                0.76315,                0.45296,                 1.5731,                0.00307,                0.00307,                0.00307
                    142,                0.80509,                0.50724,                 1.4912,                0.79572,                0.73311,                0.77735,                 0.6087,                 0.7629,                0.45256,                  1.573,              0.0030205,              0.0030205,              0.0030205
                    143,                0.80236,                0.50154,                 1.4913,                0.79663,                0.73326,                0.77784,                0.60899,                0.76244,                0.45227,                 1.5729,               0.002971,               0.002971,               0.002971
                    144,                0.80515,                0.50399,                 1.4964,                0.79561,                0.73394,                0.77769,                0.60916,                0.76219,                0.45188,                 1.5727,              0.0029215,              0.0029215,              0.0029215
                    145,                0.80262,                0.50136,                 1.4934,                0.79648,                 0.7341,                0.77799,                0.60937,                0.76201,                0.45156,                 1.5726,               0.002872,               0.002872,               0.002872
                    146,                0.80175,                0.50049,                 1.4936,                0.80089,                0.73228,                0.77803,                0.60946,                0.76171,                0.45117,                 1.5723,              0.0028225,              0.0028225,              0.0028225
                    147,                0.80051,                0.49933,                 1.4923,                0.79748,                0.73444,                0.77798,                0.60938,                 0.7614,                0.45087,                  1.572,               0.002773,               0.002773,               0.002773
                    148,                0.80134,                  0.499,                 1.4892,                0.79824,                0.73475,                0.77818,                0.60967,                0.76108,                0.45043,                 1.5716,              0.0027235,              0.0027235,              0.0027235
                    149,                0.79709,                0.49597,                 1.4908,                 0.7964,                0.73626,                0.77832,                0.60991,                0.76106,                0.45033,                 1.5716,               0.002674,               0.002674,               0.002674
                    150,                0.79895,                0.49811,                 1.4876,                0.79895,                0.73542,                0.77839,                0.61036,                0.76078,                   0.45,                 1.5714,              0.0026245,              0.0026245,              0.0026245
                    151,                0.79677,                0.49426,                 1.4891,                0.80109,                0.73375,                 0.7786,                0.61047,                0.76057,                0.44968,                 1.5713,               0.002575,               0.002575,               0.002575
                    152,                0.79578,                0.49311,                 1.4875,                0.80101,                0.73429,                0.77875,                0.61079,                 0.7604,                0.44915,                 1.5712,              0.0025255,              0.0025255,              0.0025255
                    153,                0.79474,                 0.4925,                 1.4857,                0.80037,                0.73415,                0.77903,                  0.611,                0.76009,                0.44884,                  1.571,               0.002476,               0.002476,               0.002476
                    154,                0.79449,                0.49499,                 1.4845,                0.80014,                0.73451,                0.77922,                0.61116,                   0.76,                0.44855,                 1.5712,              0.0024265,              0.0024265,              0.0024265
                    155,                  0.779,                0.47964,                 1.4696,                0.79857,                0.73511,                 0.7786,                0.61111,                0.75991,                0.44845,                 1.5712,               0.002377,               0.002377,               0.002377
                    156,                0.78384,                0.48262,                 1.4769,                0.79961,                0.73527,                0.77883,                0.61094,                0.75995,                0.44823,                 1.5715,              0.0023275,              0.0023275,              0.0023275
