                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.0071,                0.63037,                 1.7164,                 0.7024,                0.59366,                0.66448,                0.49322,                 1.0502,                 0.6551,                 1.8547,              0.0010281,              0.0010281,              0.0010281
                    147,                  1.005,                0.62473,                 1.7155,                0.70038,                0.59405,                0.66439,                 0.4934,                 1.0501,                0.65557,                 1.8541,             0.00096625,             0.00096625,             0.00096625
                    148,                 1.0011,                0.62356,                 1.7091,                0.70096,                 0.5934,                0.66397,                0.49336,                 1.0499,                0.65598,                 1.8536,             0.00090438,             0.00090438,             0.00090438
                    149,                  0.998,                0.61849,                 1.7105,                0.69945,                0.59332,                0.66369,                0.49322,                 1.0496,                0.65632,                 1.8531,              0.0008425,              0.0008425,              0.0008425
                    150,                0.99714,                0.62032,                 1.7069,                0.69114,                0.59807,                0.66342,                 0.4933,                 1.0495,                0.65684,                 1.8527,             0.00078062,             0.00078062,             0.00078062
                    151,                0.99592,                0.61657,                 1.7073,                0.69073,                0.59871,                0.66352,                0.49356,                 1.0492,                0.65676,                 1.8523,             0.00071875,             0.00071875,             0.00071875
                    152,                 0.9932,                0.61578,                 1.6967,                0.68737,                0.60045,                0.66362,                0.49388,                 1.0486,                0.65657,                 1.8512,             0.00065688,             0.00065688,             0.00065688
                    153,                0.99032,                0.61512,                 1.7003,                0.68537,                 0.6022,                0.66353,                0.49398,                 1.0482,                 0.6568,                 1.8502,               0.000595,               0.000595,               0.000595
                    154,                0.98691,                0.61034,                 1.6941,                0.67654,                0.60827,                 0.6637,                0.49435,                 1.0477,                0.65683,                 1.8495,             0.00053312,             0.00053312,             0.00053312
                    155,                0.98541,                0.61034,                 1.6971,                0.67694,                0.60859,                 0.6638,                0.49447,                 1.0474,                0.65672,                 1.8489,             0.00047125,             0.00047125,             0.00047125
                    156,                0.98486,                0.60983,                 1.6972,                0.67714,                0.60839,                0.66366,                0.49461,                 1.0469,                 0.6568,                 1.8484,             0.00040938,             0.00040938,             0.00040938
                    157,                0.98376,                0.60827,                 1.6988,                0.68355,                0.60367,                0.66333,                0.49442,                 1.0467,                0.65679,                  1.848,              0.0003475,              0.0003475,              0.0003475
                    158,                0.97972,                0.60551,                 1.6907,                   0.69,                0.59971,                  0.663,                0.49421,                 1.0466,                0.65679,                 1.8478,             0.00028563,             0.00028563,             0.00028563
                    159,                 0.9794,                0.60568,                 1.6917,                0.68903,                0.60048,                0.66301,                0.49427,                 1.0462,                0.65656,                 1.8473,             0.00022375,             0.00022375,             0.00022375
                    160,                0.97815,                0.60438,                 1.6907,                0.69207,                0.59915,                0.66329,                0.49434,                 1.0456,                0.65619,                 1.8468,             0.00016187,             0.00016187,             0.00016187
