                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 0.9409,                0.61266,                 2.1254,                0.68323,                0.65303,                0.65436,                0.49484,                0.88135,                0.56464,                 2.0635,               0.003763,               0.003763,               0.003763
                     65,                0.94131,                0.60875,                 2.1281,                0.68699,                0.65136,                0.65531,                0.49574,                0.88103,                 0.5641,                  2.063,               0.003664,               0.003664,               0.003664
                     66,                0.93468,                0.60574,                 2.1241,                0.68465,                0.65475,                0.65679,                0.49678,                0.88058,                0.56373,                 2.0625,               0.003565,               0.003565,               0.003565
                     67,                 0.9343,                 0.6035,                 2.1247,                0.68585,                0.65357,                0.65752,                 0.4976,                 0.8797,                0.56312,                 2.0623,               0.003466,               0.003466,               0.003466
                     68,                0.93262,                0.59972,                 2.1132,                0.68516,                0.65358,                0.65786,                0.49821,                0.87952,                0.56272,                 2.0616,               0.003367,               0.003367,               0.003367
                     69,                0.91393,                0.58179,                  2.101,                0.68491,                0.65423,                0.65864,                0.49853,                0.87934,                 0.5628,                 2.0617,               0.003268,               0.003268,               0.003268
                     70,                0.91959,                0.59065,                  2.104,                0.68459,                0.65196,                0.65601,                0.49677,                0.87944,                0.56281,                 2.0617,               0.003169,               0.003169,               0.003169
                     71,                0.92371,                 0.5915,                 2.1098,                0.68363,                0.65257,                0.65556,                0.49626,                0.87918,                0.56261,                 2.0615,                0.00307,                0.00307,                0.00307
                     72,                0.92193,                0.59172,                 2.1042,                0.68403,                0.65109,                0.65547,                0.49655,                0.87912,                0.56259,                 2.0616,               0.002971,               0.002971,               0.002971
                     73,                0.92476,                 0.5933,                 2.1107,                0.68845,                0.64962,                0.65631,                0.49728,                0.87898,                 0.5626,                 2.0614,               0.002872,               0.002872,               0.002872
                     74,                0.92123,                0.59202,                 2.1114,                0.68534,                0.65169,                0.65569,                0.49671,                0.87884,                0.56235,                 2.0612,               0.002773,               0.002773,               0.002773
                     75,                0.92551,                0.59643,                 2.1142,                0.68694,                0.65092,                0.65538,                0.49647,                0.87877,                0.56229,                  2.061,               0.002674,               0.002674,               0.002674
                     76,                 0.9265,                0.59349,                 2.1114,                 0.6871,                0.65175,                0.65852,                0.49881,                0.87852,                0.56205,                 2.0609,               0.002575,               0.002575,               0.002575
                     77,                0.92388,                0.59244,                 2.1107,                 0.6874,                0.64936,                0.65607,                0.49737,                0.87845,                0.56209,                 2.0606,               0.002476,               0.002476,               0.002476
                     78,                0.90194,                0.57092,                 2.0905,                0.68691,                0.64939,                0.65673,                 0.4976,                0.87844,                0.56192,                 2.0606,               0.002377,               0.002377,               0.002377
                     79,                0.90025,                0.56893,                 2.0884,                0.68826,                0.64917,                0.65662,                0.49761,                 0.8784,                 0.5619,                 2.0606,               0.002278,               0.002278,               0.002278
                     80,                 0.8987,                0.56766,                 2.0872,                0.68843,                0.64879,                 0.6566,                0.49763,                 0.8784,                0.56181,                 2.0608,               0.002179,               0.002179,               0.002179
                     81,                0.90485,                 0.5764,                 2.0905,                0.68582,                0.65126,                0.65686,                0.49791,                0.87834,                0.56182,                 2.0608,                0.00208,                0.00208,                0.00208
                     82,                0.90819,                0.57618,                 2.0961,                0.68826,                0.65297,                0.65866,                0.49915,                0.87836,                0.56187,                 2.0607,               0.001981,               0.001981,               0.001981
                     83,                0.90637,                 0.5766,                 2.0901,                  0.689,                0.65073,                0.65741,                0.49822,                0.87812,                0.56194,                 2.0606,               0.001882,               0.001882,               0.001882
