                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     69,                0.93345,                0.62806,                 1.6116,                0.74499,                0.67819,                0.72698,                0.56261,                0.87494,                0.52539,                 1.7381,              0.0057925,              0.0057925,              0.0057925
                     70,                0.93191,                0.62484,                  1.612,                0.74505,                0.67843,                0.72748,                0.56306,                0.87376,                0.52479,                 1.7368,              0.0057306,              0.0057306,              0.0057306
                     71,                0.93239,                0.62917,                 1.6034,                0.74703,                0.67751,                0.72789,                0.56345,                0.87286,                0.52411,                 1.7353,              0.0056688,              0.0056688,              0.0056688
                     72,                0.93106,                0.62869,                 1.6062,                0.74653,                0.67831,                0.72818,                0.56384,                0.87183,                0.52366,                 1.7339,              0.0056069,              0.0056069,              0.0056069
                     73,                0.92934,                0.62528,                 1.6068,                 0.7459,                0.67945,                0.72857,                0.56425,                0.87059,                0.52296,                 1.7323,               0.005545,               0.005545,               0.005545
                     74,                0.92569,                0.62446,                 1.6014,                  0.746,                0.67892,                0.72875,                0.56462,                0.86965,                0.52231,                  1.731,              0.0054831,              0.0054831,              0.0054831
                     75,                0.92353,                0.62185,                 1.5959,                0.74624,                0.67842,                0.72882,                0.56495,                0.86825,                 0.5218,                 1.7291,              0.0054212,              0.0054212,              0.0054212
                     76,                0.92409,                0.62039,                 1.5969,                0.74455,                0.67973,                0.72934,                0.56554,                0.86691,                0.52136,                 1.7272,              0.0053594,              0.0053594,              0.0053594
                     77,                0.91562,                 0.6157,                 1.5907,                0.74567,                0.68051,                0.72986,                0.56618,                0.86552,                0.52089,                 1.7255,              0.0052975,              0.0052975,              0.0052975
                     78,                0.91987,                0.61773,                 1.5888,                0.74532,                 0.6814,                 0.7299,                0.56647,                0.86423,                0.52032,                 1.7239,              0.0052356,              0.0052356,              0.0052356
                     79,                0.92015,                0.61712,                 1.5951,                0.74488,                0.68207,                0.73028,                0.56693,                0.86306,                0.52004,                 1.7225,              0.0051737,              0.0051737,              0.0051737
                     80,                0.93817,                0.62969,                 1.6197,                0.74466,                0.68274,                0.73033,                0.56709,                0.86123,                0.51957,                 1.7205,              0.0051119,              0.0051119,              0.0051119
                     81,                0.93572,                0.62984,                 1.6208,                0.74438,                0.68328,                0.73067,                0.56756,                 0.8595,                0.51891,                 1.7186,                0.00505,                0.00505,                0.00505
                     82,                0.93105,                0.62523,                 1.6067,                0.74464,                0.68301,                0.73078,                0.56783,                0.85808,                0.51837,                 1.7169,              0.0049881,              0.0049881,              0.0049881
                     83,                0.93444,                0.62834,                 1.6124,                0.74413,                0.68296,                0.73081,                0.56823,                0.85652,                0.51791,                  1.715,              0.0049263,              0.0049263,              0.0049263
                     84,                0.93021,                  0.624,                 1.6078,                0.74396,                0.68351,                0.73101,                0.56851,                0.85517,                0.51746,                 1.7133,              0.0048644,              0.0048644,              0.0048644
                     85,                0.92687,                0.62329,                 1.6037,                0.74403,                0.68402,                0.73143,                0.56896,                 0.8539,                0.51702,                 1.7118,              0.0048025,              0.0048025,              0.0048025
                     86,                0.92593,                0.62219,                 1.6005,                0.74517,                0.68381,                0.73164,                0.56942,                0.85279,                0.51656,                 1.7104,              0.0047406,              0.0047406,              0.0047406
                     87,                0.92258,                0.61871,                  1.601,                0.74498,                0.68374,                0.73188,                 0.5698,                0.85144,                0.51612,                 1.7087,              0.0046788,              0.0046788,              0.0046788
                     88,                0.92029,                0.61831,                 1.5966,                0.74562,                0.68407,                0.73226,                0.57032,                0.84996,                 0.5157,                 1.7067,              0.0046169,              0.0046169,              0.0046169
                     89,                0.91854,                0.61718,                 1.5947,                 0.7454,                 0.6841,                0.73261,                0.57082,                0.84855,                0.51512,                 1.7048,               0.004555,               0.004555,               0.004555
                     90,                0.91702,                0.61701,                 1.5948,                0.74664,                0.68397,                0.73286,                0.57141,                0.84711,                0.51475,                 1.7028,              0.0044931,              0.0044931,              0.0044931
                     91,                0.91456,                0.61508,                 1.5953,                0.74744,                0.68436,                0.73334,                0.57206,                0.84571,                0.51438,                  1.701,              0.0044313,              0.0044313,              0.0044313
                     92,                0.91533,                0.61398,                 1.5916,                 0.7475,                0.68451,                0.73363,                0.57266,                0.84444,                0.51384,                 1.6995,              0.0043694,              0.0043694,              0.0043694
                     93,                0.91519,                0.61368,                 1.5939,                0.74794,                0.68476,                0.73416,                0.57332,                0.84297,                0.51326,                 1.6979,              0.0043075,              0.0043075,              0.0043075
                     94,                0.91199,                0.61226,                 1.5908,                0.74782,                0.68502,                0.73434,                0.57388,                0.84159,                0.51276,                  1.696,              0.0042456,              0.0042456,              0.0042456
                     95,                0.90894,                0.60711,                 1.5901,                  0.748,                0.68531,                 0.7347,                0.57452,                0.84007,                0.51226,                 1.6942,              0.0041837,              0.0041837,              0.0041837
                     96,                0.91064,                0.60896,                 1.5925,                 0.7475,                0.68626,                0.73501,                0.57503,                 0.8386,                 0.5117,                 1.6921,              0.0041219,              0.0041219,              0.0041219
                     97,                0.90942,                0.60764,                 1.5934,                0.74709,                0.68663,                 0.7353,                0.57593,                0.83724,                0.51114,                 1.6902,                0.00406,                0.00406,                0.00406
                     98,                0.90604,                0.60521,                   1.59,                0.74768,                0.68725,                0.73582,                 0.5766,                 0.8357,                0.51059,                 1.6884,              0.0039981,              0.0039981,              0.0039981
                     99,                0.90451,                0.60235,                  1.588,                0.74721,                0.68816,                0.73611,                0.57745,                0.83428,                0.51001,                 1.6865,              0.0039362,              0.0039362,              0.0039362
                    100,                0.90361,                 0.6004,                 1.5845,                0.74775,                0.68895,                0.73664,                0.57828,                 0.8328,                0.50948,                 1.6848,              0.0038744,              0.0038744,              0.0038744
                    101,                0.90077,                0.59984,                 1.5866,                0.74874,                0.68892,                0.73717,                0.57915,                0.83153,                 0.5088,                 1.6832,              0.0038125,              0.0038125,              0.0038125
                    102,                0.90393,                0.60226,                 1.5828,                0.75116,                0.68768,                0.73773,                0.58009,                0.83028,                 0.5083,                 1.6813,              0.0037506,              0.0037506,              0.0037506
                    103,                0.89689,                0.59723,                 1.5806,                0.75123,                0.68791,                0.73818,                 0.5808,                0.82892,                0.50781,                 1.6796,              0.0036888,              0.0036888,              0.0036888
