                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    114,                0.87434,                0.55771,                 1.5733,                0.77959,                0.70926,                0.76443,                0.61252,                0.78763,                0.48339,                 1.6401,              0.0030081,              0.0030081,              0.0030081
                    115,                0.86979,                0.55143,                 1.5725,                0.77938,                0.70942,                0.76453,                0.61276,                 0.7874,                0.48293,                 1.6397,              0.0029462,              0.0029462,              0.0029462
                    116,                0.87126,                0.55379,                 1.5697,                 0.7795,                0.70964,                0.76461,                0.61282,                0.78711,                0.48251,                 1.6396,              0.0028844,              0.0028844,              0.0028844
                    117,                0.87183,                0.55626,                  1.571,                0.77946,                0.70963,                0.76485,                0.61303,                0.78681,                0.48214,                  1.639,              0.0028225,              0.0028225,              0.0028225
                    118,                0.87455,                0.55579,                 1.5701,                0.78112,                0.70853,                0.76483,                0.61317,                0.78647,                0.48179,                 1.6386,              0.0027606,              0.0027606,              0.0027606
                    119,                0.87052,                0.55352,                 1.5724,                0.77951,                0.71005,                0.76514,                0.61346,                0.78605,                0.48135,                 1.6381,              0.0026987,              0.0026987,              0.0026987
                    120,                0.87135,                0.55242,                 1.5742,                0.78009,                0.70928,                0.76533,                0.61382,                0.78565,                0.48097,                 1.6378,              0.0026369,              0.0026369,              0.0026369
                    121,                0.86877,                0.55022,                 1.5703,                0.78364,                 0.7072,                0.76543,                0.61402,                0.78532,                0.48051,                  1.637,               0.002575,               0.002575,               0.002575
                    122,                 0.8648,                  0.548,                 1.5628,                0.78474,                0.70689,                0.76569,                0.61436,                0.78486,                0.48013,                 1.6363,              0.0025131,              0.0025131,              0.0025131
                    123,                0.86296,                0.54876,                 1.5612,                0.78409,                0.70791,                0.76568,                0.61457,                0.78452,                0.47967,                 1.6355,              0.0024513,              0.0024513,              0.0024513
                    124,                 0.8642,                0.54601,                 1.5639,                0.78444,                0.70803,                0.76588,                0.61485,                0.78408,                0.47911,                 1.6346,              0.0023894,              0.0023894,              0.0023894
                    125,                0.86198,                0.54626,                 1.5625,                0.78366,                0.70855,                0.76598,                0.61507,                0.78365,                0.47863,                 1.6338,              0.0023275,              0.0023275,              0.0023275
                    126,                0.85849,                0.54408,                 1.5601,                0.78483,                0.70775,                0.76609,                0.61547,                0.78326,                 0.4782,                  1.633,              0.0022656,              0.0022656,              0.0022656
                    127,                0.86195,                0.54437,                 1.5572,                0.78351,                0.70898,                0.76641,                0.61583,                0.78272,                0.47777,                 1.6322,              0.0022038,              0.0022038,              0.0022038
                    128,                0.85747,                0.54118,                 1.5531,                 0.7833,                0.70976,                0.76647,                0.61606,                0.78236,                0.47733,                 1.6316,              0.0021419,              0.0021419,              0.0021419
                    129,                0.85663,                0.53961,                   1.55,                0.78443,                0.70926,                0.76657,                0.61633,                  0.782,                0.47691,                  1.631,                0.00208,                0.00208,                0.00208
                    130,                0.85597,                0.53876,                 1.5611,                0.78717,                0.70905,                 0.7669,                0.61667,                0.78162,                0.47651,                 1.6306,              0.0020181,              0.0020181,              0.0020181
                    131,                 0.8557,                 0.5395,                 1.5545,                0.78706,                0.70902,                0.76693,                0.61675,                0.78124,                0.47614,                 1.6301,              0.0019563,              0.0019563,              0.0019563
                    132,                0.85291,                0.53774,                 1.5544,                0.78773,                0.70859,                0.76699,                0.61701,                0.78085,                0.47569,                 1.6299,              0.0018944,              0.0018944,              0.0018944
                    133,                0.85314,                0.53766,                 1.5515,                0.78795,                0.70847,                0.76701,                0.61721,                0.78051,                0.47536,                 1.6297,              0.0018325,              0.0018325,              0.0018325
